text,url,source_url
Inheritance Cycle,/pmwiki/pmwiki.php/Literature/InheritanceCycle,https://tvtropes.org/pmwiki/pmwiki.php/SciFiWritersHave/NoSenseOfDistance
Sirantha Jax series,/pmwiki/pmwiki.php/Literature/TheSiranthaJaxSeries,https://tvtropes.org/pmwiki/pmwiki.php/SciFiWritersHave/NoSenseOfDistance
The Flight of the Eisenstein,/pmwiki/pmwiki.php/Literature/HorusHeresy,https://tvtropes.org/pmwiki/pmwiki.php/SciFiWritersHave/NoSenseOfDistance
Animorphs,/pmwiki/pmwiki.php/Literature/Animorphs,https://tvtropes.org/pmwiki/pmwiki.php/SciFiWritersHave/NoSenseOfDistance
Encyclopedia Brown,/pmwiki/pmwiki.php/Literature/EncyclopediaBrown,https://tvtropes.org/pmwiki/pmwiki.php/SciFiWritersHave/NoSenseOfDistance
The Lost Fleet,/pmwiki/pmwiki.php/Literature/TheLostFleet,https://tvtropes.org/pmwiki/pmwiki.php/SciFiWritersHave/NoSenseOfDistance
I Am Number Four,/pmwiki/pmwiki.php/Literature/IAmNumberFour,https://tvtropes.org/pmwiki/pmwiki.php/SciFiWritersHave/NoSenseOfDistance
Wolfheart,/pmwiki/pmwiki.php/Literature/Wolfheart,https://tvtropes.org/pmwiki/pmwiki.php/SciFiWritersHave/NoSenseOfDistance
Ancillary Justice,/pmwiki/pmwiki.php/Literature/AncillaryJustice,https://tvtropes.org/pmwiki/pmwiki.php/SciFiWritersHave/NoSenseOfDistance
Perry Rhodan,/pmwiki/pmwiki.php/Literature/PerryRhodan,https://tvtropes.org/pmwiki/pmwiki.php/SciFiWritersHave/NoSenseOfDistance
Star Carrier,/pmwiki/pmwiki.php/Literature/StarCarrier,https://tvtropes.org/pmwiki/pmwiki.php/SciFiWritersHave/NoSenseOfDistance
The Railway Series,/pmwiki/pmwiki.php/Literature/TheRailwaySeries,https://tvtropes.org/pmwiki/pmwiki.php/SciFiWritersHave/NoSenseOfDistance
The Martian Chronicles,/pmwiki/pmwiki.php/Literature/TheMartianChronicles,https://tvtropes.org/pmwiki/pmwiki.php/SciFiWritersHave/NoSenseOfDistance
Good Will Mission,/pmwiki/pmwiki.php/Literature/ArrivalsFromTheDark,https://tvtropes.org/pmwiki/pmwiki.php/SciFiWritersHave/NoSenseOfDistance
WIEDERGEBURT: Legend of the Reincarnated Warrior,/pmwiki/pmwiki.php/Literature/WiedergeburtLegendOfTheReincarnatedWarrior,https://tvtropes.org/pmwiki/pmwiki.php/SciFiWritersHave/NoSenseOfDistance
Cosmere,/pmwiki/pmwiki.php/Literature/TheCosmere,https://tvtropes.org/pmwiki/pmwiki.php/SciFiWritersHave/NoSenseOfDistance
Aniara,/pmwiki/pmwiki.php/Literature/Aniara,https://tvtropes.org/pmwiki/pmwiki.php/SciFiWritersHave/NoSenseOfDistance
The War of the Worlds,/pmwiki/pmwiki.php/Radio/TheWarOfTheWorlds,https://tvtropes.org/pmwiki/pmwiki.php/SciFiWritersHave/NoSenseOfDistance
Journey into Space,/pmwiki/pmwiki.php/Radio/JourneyIntoSpace,https://tvtropes.org/pmwiki/pmwiki.php/SciFiWritersHave/NoSenseOfDistance
Europe,/pmwiki/pmwiki.php/Music/Europe,https://tvtropes.org/pmwiki/pmwiki.php/SciFiWritersHave/NoSenseOfDistance
Doctor Steel,/pmwiki/pmwiki.php/Music/DoctorSteel,https://tvtropes.org/pmwiki/pmwiki.php/SciFiWritersHave/NoSenseOfDistance
Ayreon,/pmwiki/pmwiki.php/Music/Ayreon,https://tvtropes.org/pmwiki/pmwiki.php/SciFiWritersHave/NoSenseOfDistance
source material,/pmwiki/pmwiki.php/Film/Avatar,https://tvtropes.org/pmwiki/pmwiki.php/SciFiWritersHave/NoSenseOfDistance
Ad Astra,/pmwiki/pmwiki.php/Film/AdAstra,https://tvtropes.org/pmwiki/pmwiki.php/SciFiWritersHave/NoSenseOfDistance
