text,url,source_url,concatenated
Magic Knight Rayearth,https://tvtropes.org/pmwiki/pmwiki.php/Manga/MagicKnightRayearth,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/AnimeAndManga,'Magic Knight Rayearth':'https://tvtropes.org/pmwiki/pmwiki.php/Manga/MagicKnightRayearth'
manga,https://tvtropes.org/pmwiki/pmwiki.php/Manga/SailorMoon,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/AnimeAndManga,'manga':'https://tvtropes.org/pmwiki/pmwiki.php/Manga/SailorMoon'
Merlin (1998),https://tvtropes.org/pmwiki/pmwiki.php/Series/Merlin1998,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/LiveActionTV,'Merlin (1998)':'https://tvtropes.org/pmwiki/pmwiki.php/Series/Merlin1998'
Merlin (2008),https://tvtropes.org/pmwiki/pmwiki.php/Series/Merlin2008,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/LiveActionTV,'Merlin (2008)':'https://tvtropes.org/pmwiki/pmwiki.php/Series/Merlin2008'
Miraculous Ladybug,https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/MiraculousLadybug,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/FanWorks,'Miraculous Ladybug':'https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/MiraculousLadybug'
Mistborn,https://tvtropes.org/pmwiki/pmwiki.php/Literature/Mistborn,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/Literature,'Mistborn':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/Mistborn'
Morrowind,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/TheElderScrollsIIIMorrowind,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/VideoGames,'Morrowind':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/TheElderScrollsIIIMorrowind'
My Little Pony: Friendship Is Magic,https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/MyLittlePonyFriendshipIsMagic,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/FanWorks,'My Little Pony: Friendship Is Magic':'https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/MyLittlePonyFriendshipIsMagic'
MythQuest,https://tvtropes.org/pmwiki/pmwiki.php/Series/MythQuest,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/LiveActionTV,'MythQuest':'https://tvtropes.org/pmwiki/pmwiki.php/Series/MythQuest'
Need for Speed,https://tvtropes.org/pmwiki/pmwiki.php/Film/NeedForSpeed,https://tvtropes.org/pmwiki/pmwiki.php/Main/BecauseDestinySaysSo,'Need for Speed':'https://tvtropes.org/pmwiki/pmwiki.php/Film/NeedForSpeed'
Neon Genesis Evangelion,https://tvtropes.org/pmwiki/pmwiki.php/Anime/NeonGenesisEvangelion,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/AnimeAndManga,'Neon Genesis Evangelion':'https://tvtropes.org/pmwiki/pmwiki.php/Anime/NeonGenesisEvangelion'
Night Watch (Series),https://tvtropes.org/pmwiki/pmwiki.php/Literature/NightWatchSeries,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/Literature,'Night Watch (Series)':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/NightWatchSeries'
No Country for Old Men,https://tvtropes.org/pmwiki/pmwiki.php/Literature/NoCountryForOldMen,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/Literature,'No Country for Old Men':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/NoCountryForOldMen'
NWA,https://tvtropes.org/pmwiki/pmwiki.php/Wrestling/NationalWrestlingAlliance,https://tvtropes.org/pmwiki/pmwiki.php/Main/BecauseDestinySaysSo,'NWA':'https://tvtropes.org/pmwiki/pmwiki.php/Wrestling/NationalWrestlingAlliance'
Odin Sphere,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/OdinSphere,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/VideoGames,'Odin Sphere':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/OdinSphere'
One Piece,https://tvtropes.org/pmwiki/pmwiki.php/Manga/OnePiece,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/AnimeAndManga,'One Piece':'https://tvtropes.org/pmwiki/pmwiki.php/Manga/OnePiece'
Phantom Blood,https://tvtropes.org/pmwiki/pmwiki.php/Manga/PhantomBlood,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/AnimeAndManga,'Phantom Blood':'https://tvtropes.org/pmwiki/pmwiki.php/Manga/PhantomBlood'
Pokémon 2000,https://tvtropes.org/pmwiki/pmwiki.php/Anime/Pokemon2000,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/AnimeAndManga,'Pokémon 2000':'https://tvtropes.org/pmwiki/pmwiki.php/Anime/Pokemon2000'
Pokémon Mystery Dungeon: Gates to Infinity,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/PokemonMysteryDungeonGatesToInfinity,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/VideoGames,'Pokémon Mystery Dungeon: Gates to Infinity':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/PokemonMysteryDungeonGatesToInfinity'
Pretty Cure,https://tvtropes.org/pmwiki/pmwiki.php/Anime/PrettyCure,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/AnimeAndManga,'Pretty Cure':'https://tvtropes.org/pmwiki/pmwiki.php/Anime/PrettyCure'
Princess Tutu,https://tvtropes.org/pmwiki/pmwiki.php/Anime/PrincessTutu,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/AnimeAndManga,'Princess Tutu':'https://tvtropes.org/pmwiki/pmwiki.php/Anime/PrincessTutu'
Prometheus Bound,https://tvtropes.org/pmwiki/pmwiki.php/Theatre/PrometheusBound,https://tvtropes.org/pmwiki/pmwiki.php/Main/BecauseDestinySaysSo,'Prometheus Bound':'https://tvtropes.org/pmwiki/pmwiki.php/Theatre/PrometheusBound'
Quest for Glory I,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/QuestForGloryI,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/VideoGames,'Quest for Glory I':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/QuestForGloryI'
RahXephon,https://tvtropes.org/pmwiki/pmwiki.php/Anime/RahXephon,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/AnimeAndManga,'RahXephon':'https://tvtropes.org/pmwiki/pmwiki.php/Anime/RahXephon'
Rave Master,https://tvtropes.org/pmwiki/pmwiki.php/Manga/RaveMaster,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/AnimeAndManga,'Rave Master':'https://tvtropes.org/pmwiki/pmwiki.php/Manga/RaveMaster'
Raven,https://tvtropes.org/pmwiki/pmwiki.php/Wrestling/Raven,https://tvtropes.org/pmwiki/pmwiki.php/Main/BecauseDestinySaysSo,'Raven':'https://tvtropes.org/pmwiki/pmwiki.php/Wrestling/Raven'
Rebuild of Evangelion,https://tvtropes.org/pmwiki/pmwiki.php/Anime/RebuildOfEvangelion,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/AnimeAndManga,'Rebuild of Evangelion':'https://tvtropes.org/pmwiki/pmwiki.php/Anime/RebuildOfEvangelion'
Record of Agarest War,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/RecordOfAgarestWar,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/VideoGames,'Record of Agarest War':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/RecordOfAgarestWar'
Redwall,https://tvtropes.org/pmwiki/pmwiki.php/Literature/Redwall,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/Literature,'Redwall':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/Redwall'
Ring of Honor,https://tvtropes.org/pmwiki/pmwiki.php/Wrestling/RingOfHonor,https://tvtropes.org/pmwiki/pmwiki.php/Main/BecauseDestinySaysSo,'Ring of Honor':'https://tvtropes.org/pmwiki/pmwiki.php/Wrestling/RingOfHonor'
Salamander,https://tvtropes.org/pmwiki/pmwiki.php/Literature/Salamanders,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/Literature,'Salamander':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/Salamanders'
Serendipity,https://tvtropes.org/pmwiki/pmwiki.php/Film/Serendipity,https://tvtropes.org/pmwiki/pmwiki.php/Main/BecauseDestinySaysSo,'Serendipity':'https://tvtropes.org/pmwiki/pmwiki.php/Film/Serendipity'
Seventh Son,https://tvtropes.org/pmwiki/pmwiki.php/Film/SeventhSon2015,https://tvtropes.org/pmwiki/pmwiki.php/Main/BecauseDestinySaysSo,'Seventh Son':'https://tvtropes.org/pmwiki/pmwiki.php/Film/SeventhSon2015'
Silent Hill 2,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/SilentHill2,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/VideoGames,'Silent Hill 2':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/SilentHill2'
Skippy's List,https://tvtropes.org/pmwiki/pmwiki.php/Literature/SkippysList,https://tvtropes.org/pmwiki/pmwiki.php/Main/BecauseDestinySaysSo,'Skippy's List':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/SkippysList'
Skyrim,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/TheElderScrollsVSkyrim,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/VideoGames,'Skyrim':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/TheElderScrollsVSkyrim'
Slaughterhouse-Five,https://tvtropes.org/pmwiki/pmwiki.php/Literature/SlaughterhouseFive,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/Literature,'Slaughterhouse-Five':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/SlaughterhouseFive'
Slumdog Millionaire,https://tvtropes.org/pmwiki/pmwiki.php/Film/SlumdogMillionaire,https://tvtropes.org/pmwiki/pmwiki.php/Main/BecauseDestinySaysSo,'Slumdog Millionaire':'https://tvtropes.org/pmwiki/pmwiki.php/Film/SlumdogMillionaire'
Smallville,https://tvtropes.org/pmwiki/pmwiki.php/Series/Smallville,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/LiveActionTV,'Smallville':'https://tvtropes.org/pmwiki/pmwiki.php/Series/Smallville'
South Park,https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/SouthPark,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/WesternAnimation,'South Park':'https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/SouthPark'
Spectral Shadows,https://tvtropes.org/pmwiki/pmwiki.php/Literature/SpectralShadows,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/Literature,'Spectral Shadows':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/SpectralShadows'
Sphere,https://tvtropes.org/pmwiki/pmwiki.php/Literature/Sphere,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/Literature,'Sphere':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/Sphere'
Spider-Man 2099,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/SpiderMan2099,https://tvtropes.org/pmwiki/pmwiki.php/Main/BecauseDestinySaysSo,'Spider-Man 2099':'https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/SpiderMan2099'
Spider-Man: Across the Spider-Verse,https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/SpiderManAcrossTheSpiderVerse,https://tvtropes.org/pmwiki/pmwiki.php/Main/BecauseDestinySaysSo,'Spider-Man: Across the Spider-Verse':'https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/SpiderManAcrossTheSpiderVerse'
Star Darlings,https://tvtropes.org/pmwiki/pmwiki.php/Literature/StarDarlings,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/Literature,'Star Darlings':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/StarDarlings'
Stargate Universe,https://tvtropes.org/pmwiki/pmwiki.php/Series/StargateUniverse,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/LiveActionTV,'Stargate Universe':'https://tvtropes.org/pmwiki/pmwiki.php/Series/StargateUniverse'
Steve Trevor,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/SteveTrevor,https://tvtropes.org/pmwiki/pmwiki.php/Main/BecauseDestinySaysSo,'Steve Trevor':'https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/SteveTrevor'
Suikoden Tierkreis,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/SuikodenTierkreis,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/VideoGames,'Suikoden Tierkreis':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/SuikodenTierkreis'
Super Why!,https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/SuperWhy,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/WesternAnimation,'Super Why!':'https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/SuperWhy'
Supernatural,https://tvtropes.org/pmwiki/pmwiki.php/Series/Supernatural,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/FanWorks,'Supernatural':'https://tvtropes.org/pmwiki/pmwiki.php/Series/Supernatural'
Surf Ninjas,https://tvtropes.org/pmwiki/pmwiki.php/Film/SurfNinjas,https://tvtropes.org/pmwiki/pmwiki.php/Main/BecauseDestinySaysSo,'Surf Ninjas':'https://tvtropes.org/pmwiki/pmwiki.php/Film/SurfNinjas'
Tales of Destiny,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/TalesOfDestiny,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/VideoGames,'Tales of Destiny':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/TalesOfDestiny'
Tales of the Abyss,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/TalesOfTheAbyss,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/VideoGames,'Tales of the Abyss':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/TalesOfTheAbyss'
Tales Series,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/TalesSeries,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/VideoGames,'Tales Series':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/TalesSeries'
Tangled,https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/Tangled,https://tvtropes.org/pmwiki/pmwiki.php/Main/BecauseDestinySaysSo,'Tangled':'https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/Tangled'
Teen Titans (2003),https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/TeenTitans2003,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/WesternAnimation,'Teen Titans (2003)':'https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/TeenTitans2003'
Terminator 3: Rise of the Machines,https://tvtropes.org/pmwiki/pmwiki.php/Film/Terminator3RiseOfTheMachines,https://tvtropes.org/pmwiki/pmwiki.php/Main/BecauseDestinySaysSo,'Terminator 3: Rise of the Machines':'https://tvtropes.org/pmwiki/pmwiki.php/Film/Terminator3RiseOfTheMachines'
"The 100 Girlfriends Who Really, Really, Really, Really, Really Love You",https://tvtropes.org/pmwiki/pmwiki.php/Manga/The100GirlfriendsWhoReallyReallyReallyReallyReallyLoveYou,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/AnimeAndManga,"'The 100 Girlfriends Who Really, Really, Really, Really, Really Love You':'https://tvtropes.org/pmwiki/pmwiki.php/Manga/The100GirlfriendsWhoReallyReallyReallyReallyReallyLoveYou'"
The 10th Kingdom,https://tvtropes.org/pmwiki/pmwiki.php/Series/The10thKingdom,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/LiveActionTV,'The 10th Kingdom':'https://tvtropes.org/pmwiki/pmwiki.php/Series/The10thKingdom'
The Adjustment Bureau,https://tvtropes.org/pmwiki/pmwiki.php/Film/TheAdjustmentBureau,https://tvtropes.org/pmwiki/pmwiki.php/Main/BecauseDestinySaysSo,'The Adjustment Bureau':'https://tvtropes.org/pmwiki/pmwiki.php/Film/TheAdjustmentBureau'
The Bible,https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheBible,https://tvtropes.org/pmwiki/pmwiki.php/Main/BecauseDestinySaysSo,'The Bible':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheBible'
The Chronicles of Prydain,https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheChroniclesOfPrydain,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/Literature,'The Chronicles of Prydain':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheChroniclesOfPrydain'
The Chronicles of Riddick (2004),https://tvtropes.org/pmwiki/pmwiki.php/Film/TheChroniclesOfRiddick2004,https://tvtropes.org/pmwiki/pmwiki.php/Main/BecauseDestinySaysSo,'The Chronicles of Riddick (2004)':'https://tvtropes.org/pmwiki/pmwiki.php/Film/TheChroniclesOfRiddick2004'
The Dead Zone,https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheDeadZone,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/Literature,'The Dead Zone':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheDeadZone'
The Dragon Wars Saga,https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheDragonWarsSaga,https://tvtropes.org/pmwiki/pmwiki.php/Main/BecauseDestinySaysSo,'The Dragon Wars Saga':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheDragonWarsSaga'
The Elenium,https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheElenium,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/Literature,'The Elenium':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheElenium'
The Flash (2014),https://tvtropes.org/pmwiki/pmwiki.php/Series/TheFlash2014,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/LiveActionTV,'The Flash (2014)':'https://tvtropes.org/pmwiki/pmwiki.php/Series/TheFlash2014'
The General Series,https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheGeneralSeries,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/Literature,'The General Series':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheGeneralSeries'
The Legend of Zelda: Skyward Sword,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/TheLegendOfZeldaSkywardSword,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/VideoGames,'The Legend of Zelda: Skyward Sword':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/TheLegendOfZeldaSkywardSword'
The Legend of Zelda: The Wind Waker,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/TheLegendOfZeldaTheWindWaker,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/VideoGames,'The Legend of Zelda: The Wind Waker':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/TheLegendOfZeldaTheWindWaker'
The LEGO Movie,https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/TheLegoMovie,https://tvtropes.org/pmwiki/pmwiki.php/Main/BecauseDestinySaysSo,'The LEGO Movie':'https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/TheLegoMovie'
the live-action series,https://tvtropes.org/pmwiki/pmwiki.php/Series/PrettyGuardianSailorMoon,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/AnimeAndManga,'the live-action series':'https://tvtropes.org/pmwiki/pmwiki.php/Series/PrettyGuardianSailorMoon'
The Neverending Story,https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheNeverendingStory,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/Literature,'The Neverending Story':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheNeverendingStory'
The Nine Lives of Chloe King,https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheNineLivesOfChloeKing,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/LiveActionTV,'The Nine Lives of Chloe King':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheNineLivesOfChloeKing'
The Northman,https://tvtropes.org/pmwiki/pmwiki.php/Film/TheNorthman,https://tvtropes.org/pmwiki/pmwiki.php/Main/BecauseDestinySaysSo,'The Northman':'https://tvtropes.org/pmwiki/pmwiki.php/Film/TheNorthman'
The Phoenix on the Sword,https://tvtropes.org/pmwiki/pmwiki.php/Literature/ThePhoenixOnTheSword,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/Literature,'The Phoenix on the Sword':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/ThePhoenixOnTheSword'
The Prophecy of the Stones,https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheProphecyOfTheStones,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/Literature,'The Prophecy of the Stones':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheProphecyOfTheStones'
The Raven Cycle,https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheRavenCycle,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/Literature,'The Raven Cycle':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheRavenCycle'
The Reader (2016),https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheReader2016,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/Literature,'The Reader (2016)':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheReader2016'
The Reader And Protagonist Definitely Have To Be In True Love,https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheReaderAndProtagonistDefinitelyHaveToBeInTrueLove,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/Literature,'The Reader And Protagonist Definitely Have To Be In True Love':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheReaderAndProtagonistDefinitelyHaveToBeInTrueLove'
The Redemption of Althalus,https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheRedemptionOfAlthalus,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/Literature,'The Redemption of Althalus':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheRedemptionOfAlthalus'
The Saga of Darren Shan,https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheSagaOfDarrenShan,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/Literature,'The Saga of Darren Shan':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheSagaOfDarrenShan'
The Saga of the People of Vatnsdal,https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheSagaOfThePeopleOfVatnsdal,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/Literature,'The Saga of the People of Vatnsdal':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheSagaOfThePeopleOfVatnsdal'
The Sandman (1989),https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/TheSandman1989,https://tvtropes.org/pmwiki/pmwiki.php/Main/BecauseDestinySaysSo,'The Sandman (1989)':'https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/TheSandman1989'
The Secret Circle,https://tvtropes.org/pmwiki/pmwiki.php/Series/TheSecretCircle,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/LiveActionTV,'The Secret Circle':'https://tvtropes.org/pmwiki/pmwiki.php/Series/TheSecretCircle'
The Silerian Trilogy,https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheSilerianTrilogy,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/Literature,'The Silerian Trilogy':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheSilerianTrilogy'
The Silmarillion,https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheSilmarillion,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/Literature,'The Silmarillion':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheSilmarillion'
the source material,https://tvtropes.org/pmwiki/pmwiki.php/Literature/SwordOfTruth,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/LiveActionTV,'the source material':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/SwordOfTruth'
The Tower of the Elephant,https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheTowerOfTheElephant,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/Literature,'The Tower of the Elephant':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheTowerOfTheElephant'
The Twilight Saga,https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheTwilightSaga,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/Literature,'The Twilight Saga':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheTwilightSaga'
The Underland Chronicles,https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheUnderlandChronicles,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/Literature,'The Underland Chronicles':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheUnderlandChronicles'
The Vampire Diaries,https://tvtropes.org/pmwiki/pmwiki.php/Series/TheVampireDiaries,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/LiveActionTV,'The Vampire Diaries':'https://tvtropes.org/pmwiki/pmwiki.php/Series/TheVampireDiaries'
The Water Phoenix King,https://tvtropes.org/pmwiki/pmwiki.php/Webcomic/TheWaterPhoenixKing,https://tvtropes.org/pmwiki/pmwiki.php/Main/BecauseDestinySaysSo,'The Water Phoenix King':'https://tvtropes.org/pmwiki/pmwiki.php/Webcomic/TheWaterPhoenixKing'
The Wheel of Time,https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheWheelOfTime,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/Literature,'The Wheel of Time':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheWheelOfTime'
Thunder Cats 2011,https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/ThunderCats2011,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/WesternAnimation,'Thunder Cats 2011':'https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/ThunderCats2011'
TNA,https://tvtropes.org/pmwiki/pmwiki.php/Wrestling/TNA,https://tvtropes.org/pmwiki/pmwiki.php/Main/BecauseDestinySaysSo,'TNA':'https://tvtropes.org/pmwiki/pmwiki.php/Wrestling/TNA'
Tru Calling,https://tvtropes.org/pmwiki/pmwiki.php/Series/TruCalling,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/LiveActionTV,'Tru Calling':'https://tvtropes.org/pmwiki/pmwiki.php/Series/TruCalling'
Two-Face,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/TwoFace,https://tvtropes.org/pmwiki/pmwiki.php/BecauseDestinySaysSo/Literature,'Two-Face':'https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/TwoFace'
